code_rer_A;annee;mois;jour;jour_semaine;numero_semaine;est_semaine;est_weekend;mission;heure_depart_prevue;nom_gare_depart;id_gare_depart;statut;nombre_arrets;nombre_arrets_supprimes;retard_max_en_secondes;retard_moyen_en_secondes;retard_median_en_secondes;retard_en_minutes_par_gare;decompte_retards_en_minutes
26534;2019;11;19;2;47;1;0;TROC;14h53;Houilles Carrières sur Seine;uic87386409;normal;4;0;60;30;30;0 - 1 - 1 - 0;0: 2 - 1: 2
26535;2019;11;19;2;47;1;0;TROC;15h13;Houilles Carrières sur Seine;uic87386409;normal;4;0;120;105;2;2 - 2 - 2 - 1;1: 1 - 2: 3
26536;2019;11;19;2;47;1;0;TROC;15h33;Houilles Carrières sur Seine;uic87386409;normal;4;0;720;705;12;12 - 12 - 12 - 11;11: 1 - 12: 3
26537;2019;11;19;2;47;1;0;UBAL;05h57;Houilles Carrières sur Seine;uic87386409;normal;8;0;300;225;4;2 - 2 - 4 - 4 - 4 - 5 - 4 - 5;2: 2 - 4: 4 - 5: 2
26538;2019;11;19;2;47;1;0;UZAR;06h23;Houilles Carrières sur Seine;uic87386409;normal;8;0;300;52;0;0 - 0 - 0 - 0 - 0 - 1 - 1 - 5;0: 5 - 1: 2 - 5: 1
26539;2019;11;19;2;47;1;0;UZAR;06h40;Houilles Carrières sur Seine;uic87386409;annule;8;8;0;0;0;;
26540;2019;11;19;2;47;1;0;UZAR;06h56;Houilles Carrières sur Seine;uic87386409;normal;8;0;120;30;0;0 - 0 - 0 - 0 - 0 - 1 - 1 - 2;0: 5 - 1: 2 - 2: 1
26541;2019;11;19;2;47;1;0;UZAR;07h11;Houilles Carrières sur Seine;uic87386409;normal;8;0;120;60;1;0 - 0 - 1 - 1 - 1 - 2 - 1 - 2;0: 2 - 1: 4 - 2: 2
26542;2019;11;19;2;47;1;0;UZAR;07h25;Houilles Carrières sur Seine;uic87386409;normal;8;0;300;150;2;1 - 2 - 1 - 2 - 2 - 3 - 4 - 5;1: 2 - 2: 3 - 3: 1 - 4: 1 - 5: 1
26543;2019;11;19;2;47;1;0;UZAR;07h46;Houilles Carrières sur Seine;uic87386409;normal;8;0;300;195;3;3 - 4 - 2 - 2 - 2 - 3 - 5 - 5;2: 3 - 3: 2 - 4: 1 - 5: 2
26544;2019;11;19;2;47;1;0;UZAR;07h57;Houilles Carrières sur Seine;uic87386409;normal;8;0;360;120;1;1 - 1 - 1 - 1 - 1 - 0 - 5 - 6;0: 1 - 1: 5 - 5: 1 - 6: 1
26545;2019;11;19;2;47;1;0;UZAR;08h09;Houilles Carrières sur Seine;uic87386409;normal;8;0;240;202;210;2 - 3 - 3 - 4 - 4 - 4 - 4 - 3;2: 1 - 3: 3 - 4: 4
26546;2019;11;19;2;47;1;0;UZAR;08h21;Houilles Carrières sur Seine;uic87386409;normal;8;0;420;352;6;6 - 7 - 5 - 6 - 5 - 6 - 6 - 6;5: 2 - 6: 5 - 7: 1
26547;2019;11;19;2;47;1;0;UZAR;08h32;Houilles Carrières sur Seine;uic87386409;normal;8;0;300;225;4;4 - 5 - 4 - 4 - 4 - 3 - 3 - 3;3: 3 - 4: 4 - 5: 1
26548;2019;11;19;2;47;1;0;UZAR;08h44;Houilles Carrières sur Seine;uic87386409;normal;8;0;540;495;8;7 - 8 - 8 - 8 - 9 - 9 - 9 - 8;7: 1 - 8: 4 - 9: 3
26549;2019;11;19;2;47;1;0;UZAR;08h56;Houilles Carrières sur Seine;uic87386409;normal;8;0;720;682;11;12 - 12 - 11 - 12 - 11 - 11 - 11 - 11;11: 5 - 12: 3
26550;2019;11;19;2;47;1;0;UZAR;09h07;Houilles Carrières sur Seine;uic87386409;normal;8;0;600;570;570;9 - 10 - 10 - 10 - 10 - 9 - 9 - 9;9: 4 - 10: 4
26551;2019;11;19;2;47;1;0;UZAR;09h19;Houilles Carrières sur Seine;uic87386409;normal;8;0;720;712;12;11 - 12 - 12 - 12 - 12 - 12 - 12 - 12;11: 1 - 12: 7
26552;2019;11;19;2;47;1;0;UZAR;09h31;Houilles Carrières sur Seine;uic87386409;normal;8;0;720;637;630;11 - 12 - 10 - 11 - 10 - 10 - 10 - 11;10: 4 - 11: 3 - 12: 1
26553;2019;11;19;2;47;1;0;UZAR;09h42;Houilles Carrières sur Seine;uic87386409;normal;8;0;840;607;10;7 - 8 - 10 - 11 - 11 - 10 - 10 - 14;7: 1 - 8: 1 - 10: 3 - 11: 2 - 14: 1
26554;2019;11;19;2;47;1;0;UZAR;09h54;Houilles Carrières sur Seine;uic87386409;normal;8;0;360;330;330;5 - 6 - 5 - 5 - 5 - 6 - 6 - 6;5: 4 - 6: 4
26555;2019;11;19;2;47;1;0;UZAR;10h07;Houilles Carrières sur Seine;uic87386409;normal;8;0;60;15;0;1 - 0 - 0 - 1 - 0 - 0 - 0 - 0;0: 6 - 1: 2
26556;2019;11;19;2;47;1;0;UZAR;10h18;Houilles Carrières sur Seine;uic87386409;normal;8;0;120;52;1;2 - 2 - 0 - 1 - 1 - 0 - 1 - 0;0: 3 - 1: 3 - 2: 2
26557;2019;11;19;2;47;1;0;UZAR;10h27;Houilles Carrières sur Seine;uic87386409;normal;8;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:08
26558;2019;11;19;2;47;1;0;UZAR;10h38;Houilles Carrières sur Seine;uic87386409;normal;8;0;120;45;1;0 - 0 - 0 - 1 - 1 - 1 - 2 - 1;0: 3 - 1: 4 - 2: 1
26559;2019;11;19;2;47;1;0;UZAR;10h47;Houilles Carrières sur Seine;uic87386409;normal;8;0;60;15;0;0 - 0 - 0 - 1 - 1 - 0 - 0 - 0;0: 6 - 1: 2
26560;2019;11;19;2;47;1;0;UZAR;10h58;Houilles Carrières sur Seine;uic87386409;normal;8;0;180;142;2;3 - 3 - 2 - 3 - 2 - 2 - 2 - 2;2: 5 - 3: 3
26561;2019;11;19;2;47;1;0;UZAR;11h07;Houilles Carrières sur Seine;uic87386409;normal;8;0;240;45;0;1 - 0 - 0 - 0 - 0 - 0 - 1 - 4;0: 5 - 1: 2 - 4: 1
26562;2019;11;19;2;47;1;0;UZAR;11h18;Houilles Carrières sur Seine;uic87386409;normal;8;0;60;45;1;0 - 1 - 0 - 1 - 1 - 1 - 1 - 1;0: 2 - 1: 6
26563;2019;11;19;2;47;1;0;UZAR;11h27;Houilles Carrières sur Seine;uic87386409;normal;8;0;60;7;0;0 - 0 - 0 - 0 - 0 - 0 - 1 - 0;0: 7 - 1: 1
26564;2019;11;19;2;47;1;0;UZAR;11h38;Houilles Carrières sur Seine;uic87386409;normal;8;0;300;225;4;3 - 4 - 2 - 4 - 4 - 4 - 5 - 4;2: 1 - 3: 1 - 4: 5 - 5: 1
26565;2019;11;19;2;47;1;0;UZAR;11h47;Houilles Carrières sur Seine;uic87386409;normal;8;0;180;150;150;3 - 2 - 2 - 3 - 3 - 2 - 3 - 2;2: 4 - 3: 4
26566;2019;11;19;2;47;1;0;UZAR;11h58;Houilles Carrières sur Seine;uic87386409;normal;8;0;360;285;6;1 - 2 - 5 - 6 - 6 - 6 - 6 - 6;1: 1 - 2: 1 - 5: 1 - 6: 5
26567;2019;11;19;2;47;1;0;UZAR;12h07;Houilles Carrières sur Seine;uic87386409;normal;8;0;420;240;5;1 - 0 - 3 - 5 - 5 - 5 - 7 - 6;0: 1 - 1: 1 - 3: 1 - 5: 3 - 6: 1 - 7: 1
26568;2019;11;19;2;47;1;0;UZAR;12h18;Houilles Carrières sur Seine;uic87386409;normal;8;0;240;172;3;2 - 3 - 2 - 3 - 3 - 3 - 4 - 3;2: 2 - 3: 5 - 4: 1
26569;2019;11;19;2;47;1;0;UZAR;12h27;Houilles Carrières sur Seine;uic87386409;normal;8;0;120;45;1;0 - 0 - 0 - 1 - 1 - 1 - 2 - 1;0: 3 - 1: 4 - 2: 1
26570;2019;11;19;2;47;1;0;UZAR;12h38;Houilles Carrières sur Seine;uic87386409;normal;8;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:08
26571;2019;11;19;2;47;1;0;UZAR;12h47;Houilles Carrières sur Seine;uic87386409;normal;8;0;120;37;30;0 - 0 - 0 - 0 - 1 - 1 - 2 - 1;0: 4 - 1: 3 - 2: 1
26572;2019;11;19;2;47;1;0;UZAR;12h58;Houilles Carrières sur Seine;uic87386409;normal;8;0;120;67;1;1 - 1 - 0 - 1 - 2 - 1 - 2 - 1;0: 1 - 1: 5 - 2: 2
26573;2019;11;19;2;47;1;0;UZAR;13h07;Houilles Carrières sur Seine;uic87386409;normal;8;0;60;7;0;0 - 0 - 0 - 0 - 0 - 0 - 1 - 0;0: 7 - 1: 1
26574;2019;11;19;2;47;1;0;UZAR;13h18;Houilles Carrières sur Seine;uic87386409;normal;8;0;180;75;1;0 - 1 - 0 - 1 - 2 - 1 - 3 - 2;0: 2 - 1: 3 - 2: 2 - 3: 1
26575;2019;11;19;2;47;1;0;UZAR;13h27;Houilles Carrières sur Seine;uic87386409;normal;8;0;120;67;1;0 - 0 - 1 - 2 - 2 - 1 - 2 - 1;0: 2 - 1: 3 - 2: 3
26576;2019;11;19;2;47;1;0;UZAR;13h38;Houilles Carrières sur Seine;uic87386409;normal;8;0;120;60;1;0 - 2 - 0 - 1 - 1 - 1 - 2 - 1;0: 2 - 1: 4 - 2: 2
26577;2019;11;19;2;47;1;0;UZAR;13h47;Houilles Carrières sur Seine;uic87386409;normal;8;0;120;45;1;0 - 0 - 0 - 1 - 1 - 1 - 2 - 1;0: 3 - 1: 4 - 2: 1
26578;2019;11;19;2;47;1;0;UZAR;13h58;Houilles Carrières sur Seine;uic87386409;normal;8;0;60;52;1;1 - 1 - 0 - 1 - 1 - 1 - 1 - 1;0: 1 - 1: 7
26579;2019;11;19;2;47;1;0;UZAR;14h07;Houilles Carrières sur Seine;uic87386409;normal;8;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:08
26580;2019;11;19;2;47;1;0;UZAR;14h18;Houilles Carrières sur Seine;uic87386409;normal;8;0;180;97;90;1 - 3 - 1 - 2 - 2 - 1 - 2 - 1;1: 4 - 2: 3 - 3: 1
26581;2019;11;19;2;47;1;0;UZAR;14h27;Houilles Carrières sur Seine;uic87386409;normal;8;0;60;15;0;1 - 1 - 0 - 0 - 0 - 0 - 0 - 0;0: 6 - 1: 2
26582;2019;11;19;2;47;1;0;UZAR;14h38;Houilles Carrières sur Seine;uic87386409;normal;8;0;720;555;9;8 - 9 - 8 - 9 - 9 - 9 - 10 - 12;8: 2 - 9: 4 - 10: 1 - 12: 1
26583;2019;11;19;2;47;1;0;UZAR;14h47;Houilles Carrières sur Seine;uic87386409;normal;8;0;720;675;11;11 - 11 - 10 - 11 - 12 - 11 - 12 - 12;10: 1 - 11: 4 - 12: 3
26584;2019;11;19;2;47;1;0;UZAR;14h58;Houilles Carrières sur Seine;uic87386409;normal;8;0;1140;930;930;13 - 13 - 14 - 15 - 16 - 16 - 18 - 19;13: 2 - 14: 1 - 15: 1 - 16: 2 - 18: 1 - 19: 1
26585;2019;11;19;2;47;1;0;UZAR;15h07;Houilles Carrières sur Seine;uic87386409;normal;8;0;300;172;4;0 - 0 - 4 - 5 - 5 - 1 - 4 - 4;0: 2 - 1: 1 - 4: 3 - 5: 2
26586;2019;11;19;2;47;1;0;UZAR;15h18;Houilles Carrières sur Seine;uic87386409;normal;8;0;300;262;270;5 - 5 - 4 - 5 - 5 - 4 - 4 - 3;3: 1 - 4: 3 - 5: 4
26587;2019;11;19;2;47;1;0;UZAR;15h27;Houilles Carrières sur Seine;uic87386409;normal;8;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:08
26588;2019;11;19;2;47;1;0;UZAR;15h38;Houilles Carrières sur Seine;uic87386409;normal;8;0;840;757;13;12 - 13 - 11 - 12 - 13 - 13 - 14 - 13;11: 1 - 12: 2 - 13: 4 - 14: 1
26589;2019;11;19;2;47;1;0;UZEL;15h47;Houilles Carrières sur Seine;uic87386409;annule;8;8;0;0;0;;
26590;2019;11;19;2;47;1;0;UZEL;15h58;Houilles Carrières sur Seine;uic87386409;normal;8;0;300;277;5;4 - 5 - 4 - 5 - 5 - 4 - 5 - 5;4: 3 - 5: 5
26591;2019;11;19;2;47;1;0;UZEL;16h07;Houilles Carrières sur Seine;uic87386409;normal;8;0;660;555;9;11 - 10 - 8 - 9 - 9 - 9 - 9 - 9;8: 1 - 9: 5 - 10: 1 - 11: 1
26592;2019;11;19;2;47;1;0;UZEL;16h18;Houilles Carrières sur Seine;uic87386409;normal;8;0;480;420;7;8 - 8 - 6 - 8 - 7 - 6 - 7 - 6;6: 3 - 7: 2 - 8: 3
26593;2019;11;19;2;47;1;0;UZEL;16h26;Houilles Carrières sur Seine;uic87386409;normal;8;0;300;232;4;4 - 5 - 3 - 4 - 4 - 3 - 4 - 4;3: 2 - 4: 5 - 5: 1
26594;2019;11;19;2;47;1;0;UZEL;16h38;Houilles Carrières sur Seine;uic87386409;normal;8;0;120;52;1;0 - 1 - 0 - 1 - 1 - 1 - 2 - 1;0: 2 - 1: 5 - 2: 1
26595;2019;11;19;2;47;1;0;UZEL;16h46;Houilles Carrières sur Seine;uic87386409;normal;8;0;120;67;1;0 - 1 - 0 - 1 - 2 - 1 - 2 - 2;0: 2 - 1: 3 - 2: 3
26596;2019;11;19;2;47;1;0;UZEL;16h59;Houilles Carrières sur Seine;uic87386409;normal;8;0;60;15;0;0 - 0 - 0 - 0 - 0 - 0 - 1 - 1;0: 6 - 1: 2
26597;2019;11;19;2;47;1;0;UZEL;17h05;Houilles Carrières sur Seine;uic87386409;normal;8;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:08
26598;2019;11;19;2;47;1;0;UZEL;17h18;Houilles Carrières sur Seine;uic87386409;normal;8;0;240;172;4;0 - 0 - 3 - 4 - 4 - 4 - 4 - 4;0: 2 - 3: 1 - 4: 5
26599;2019;11;19;2;47;1;0;UZEL;17h30;Houilles Carrières sur Seine;uic87386409;normal;8;0;660;585;570;9 - 9 - 9 - 9 - 10 - 10 - 11 - 11;9: 4 - 10: 2 - 11: 2
26600;2019;11;19;2;47;1;0;UZEL;17h43;Houilles Carrières sur Seine;uic87386409;normal;8;0;360;277;5;3 - 4 - 4 - 5 - 5 - 5 - 5 - 6;3: 1 - 4: 2 - 5: 4 - 6: 1
26601;2019;11;19;2;47;1;0;UZEL;17h55;Houilles Carrières sur Seine;uic87386409;normal;8;0;720;697;12;11 - 12 - 11 - 11 - 12 - 12 - 12 - 12;11: 3 - 12: 5
26602;2019;11;19;2;47;1;0;UZEL;18h08;Houilles Carrières sur Seine;uic87386409;normal;8;0;600;517;10;5 - 6 - 8 - 10 - 10 - 10 - 10 - 10;5: 1 - 6: 1 - 8: 1 - 10: 5
26603;2019;11;19;2;47;1;0;UZEL;18h20;Houilles Carrières sur Seine;uic87386409;normal;8;0;660;352;270;4 - 5 - 4 - 4 - 4 - 5 - 10 - 11;4: 4 - 5: 2 - 10: 1 - 11: 1
26604;2019;11;19;2;47;1;0;UZEL;18h33;Houilles Carrières sur Seine;uic87386409;normal;8;0;540;315;330;1 - 3 - 2 - 4 - 7 - 7 - 9 - 9;1: 1 - 2: 1 - 3: 1 - 4: 1 - 7: 2 - 9: 2
26605;2019;11;19;2;47;1;0;UZEL;18h45;Houilles Carrières sur Seine;uic87386409;normal;8;0;660;210;2;1 - 2 - 1 - 2 - 2 - 3 - 6 - 11;1: 2 - 2: 3 - 3: 1 - 6: 1 - 11: 1
26606;2019;11;19;2;47;1;0;UZEL;18h58;Houilles Carrières sur Seine;uic87386409;normal;8;0;660;637;11;10 - 10 - 10 - 11 - 11 - 11 - 11 - 11;10: 3 - 11: 5
26607;2019;11;19;2;47;1;0;UZEL;19h10;Houilles Carrières sur Seine;uic87386409;normal;8;0;960;817;14;10 - 11 - 13 - 14 - 14 - 15 - 16 - 16;10: 1 - 11: 1 - 13: 1 - 14: 2 - 15: 1 - 16: 2
26608;2019;11;19;2;47;1;0;UZEL;19h23;Houilles Carrières sur Seine;uic87386409;normal;8;0;720;667;11;10 - 11 - 10 - 11 - 12 - 11 - 12 - 12;10: 2 - 11: 3 - 12: 3
26609;2019;11;19;2;47;1;0;UZEL;19h35;Houilles Carrières sur Seine;uic87386409;normal;8;0;960;937;16;14 - 15 - 16 - 16 - 16 - 16 - 16 - 16;14: 1 - 15: 1 - 16: 6
26610;2019;11;19;2;47;1;0;UZEL;19h48;Houilles Carrières sur Seine;uic87386409;normal;8;0;660;577;10;8 - 9 - 9 - 10 - 10 - 10 - 10 - 11;8: 1 - 9: 2 - 10: 4 - 11: 1
26611;2019;11;19;2;47;1;0;UZEL;20h00;Houilles Carrières sur Seine;uic87386409;normal;8;0;780;697;690;11 - 11 - 11 - 11 - 12 - 12 - 12 - 13;11: 4 - 12: 3 - 13: 1
26612;2019;11;19;2;47;1;0;UZEL;20h10;Houilles Carrières sur Seine;uic87386409;normal;8;0;660;585;10;8 - 8 - 9 - 10 - 10 - 11 - 11 - 11;8: 2 - 9: 1 - 10: 2 - 11: 3
26613;2019;11;19;2;47;1;0;UZEL;20h28;Houilles Carrières sur Seine;uic87386409;normal;8;0;300;127;90;0 - 1 - 2 - 1 - 1 - 2 - 5 - 5;0: 1 - 1: 3 - 2: 2 - 5: 2
26614;2019;11;19;2;47;1;0;UZEL;20h49;Houilles Carrières sur Seine;uic87386409;normal;8;0;360;232;5;0 - 1 - 3 - 5 - 6 - 5 - 5 - 6;0: 1 - 1: 1 - 3: 1 - 5: 3 - 6: 2
26615;2019;11;19;2;47;1;0;UZEL;21h08;Houilles Carrières sur Seine;uic87386409;normal;8;0;180;157;3;2 - 3 - 2 - 2 - 3 - 3 - 3 - 3;2: 3 - 3: 5
26616;2019;11;19;2;47;1;0;UZEL;21h28;Houilles Carrières sur Seine;uic87386409;normal;8;0;780;720;12;10 - 11 - 12 - 12 - 12 - 13 - 13 - 13;10: 1 - 11: 1 - 12: 3 - 13: 3
26617;2019;11;19;2;47;1;0;UZEL;21h49;Houilles Carrières sur Seine;uic87386409;normal;8;0;240;195;3;2 - 3 - 3 - 4 - 4 - 3 - 3 - 4;2: 1 - 3: 4 - 4: 3
26618;2019;11;19;2;47;1;0;VELO;22h03;Houilles Carrières sur Seine;uic87386409;normal;1;0;180;180;180;3;03:01
26619;2019;11;19;2;47;1;0;VELO;22h18;Houilles Carrières sur Seine;uic87386409;normal;1;0;0;0;0;0;00:01
26620;2019;11;20;3;47;1;0;NANI;14h13;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
26621;2019;11;20;3;47;1;0;NANI;14h23;Cergy le Haut;uic87382655;normal;9;0;180;80;60;0 - 0 - 1 - 1 - 1 - 3 - 2 - 2 - 2;0: 2 - 1: 3 - 2: 3 - 3: 1
26622;2019;11;20;3;47;1;0;NANI;14h33;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
26623;2019;11;20;3;47;1;0;NANI;14h43;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
26624;2019;11;20;3;47;1;0;NANI;14h53;Cergy le Haut;uic87382655;normal;9;0;120;46;0;0 - 0 - 1 - 0 - 0 - 2 - 2 - 2 - 0;0: 5 - 1: 1 - 2: 3
26625;2019;11;20;3;47;1;0;NANI;15h03;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
26626;2019;11;20;3;47;1;0;NANI;15h13;Cergy le Haut;uic87382655;normal;9;0;60;26;0;0 - 0 - 1 - 0 - 0 - 1 - 1 - 1 - 0;0: 5 - 1: 4
26627;2019;11;20;3;47;1;0;NANI;15h23;Cergy le Haut;uic87382655;normal;9;0;60;40;60;1 - 1 - 1 - 1 - 1 - 1 - 0 - 0 - 0;0: 3 - 1: 6
26628;2019;11;20;3;47;1;0;NANI;15h33;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
26629;2019;11;20;3;47;1;0;NANI;15h43;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
26630;2019;11;20;3;47;1;0;NANI;15h53;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
26631;2019;11;20;3;47;1;0;NANI;16h03;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
26632;2019;11;20;3;47;1;0;NANI;16h13;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
26633;2019;11;20;3;47;1;0;NANI;16h24;Cergy le Haut;uic87382655;normal;9;0;120;53;60;0 - 0 - 1 - 1 - 1 - 2 - 1 - 1 - 1;0: 2 - 1: 6 - 2: 1
26634;2019;11;20;3;47;1;0;NANI;16h36;Cergy le Haut;uic87382655;normal;9;0;240;139;180;0 - 1 - 2 - 2 - 3 - 4 - 3 - 3 - 3;0: 1 - 1: 1 - 2: 2 - 3: 4 - 4: 1
26635;2019;11;20;3;47;1;0;NANI;16h49;Cergy le Haut;uic87382655;normal;9;0;60;13;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 0 - 1;0: 7 - 1: 2
26636;2019;11;20;3;47;1;0;NANI;17h01;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
26637;2019;11;20;3;47;1;0;NANI;17h14;Cergy le Haut;uic87382655;normal;9;0;240;226;240;3 - 3 - 4 - 4 - 4 - 4 - 4 - 4 - 4;3: 2 - 4: 7
26638;2019;11;20;3;47;1;0;NANI;17h26;Cergy le Haut;uic87382655;normal;9;0;60;20;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 1 - 1;0: 6 - 1: 3
26639;2019;11;20;3;47;1;0;NANI;17h39;Cergy le Haut;uic87382655;normal;9;0;240;186;180;2 - 3 - 4 - 3 - 3 - 4 - 3 - 3 - 3;2: 1 - 3: 6 - 4: 2
26640;2019;11;20;3;47;1;0;NANI;17h51;Cergy le Haut;uic87382655;normal;9;0;60;33;60;0 - 1 - 0 - 0 - 1 - 1 - 1 - 1 - 0;0: 4 - 1: 5
26641;2019;11;20;3;47;1;0;NANI;18h04;Cergy le Haut;uic87382655;normal;9;0;120;99;120;2 - 2 - 2 - 2 - 2 - 2 - 1 - 1 - 1;1: 3 - 2: 6
26642;2019;11;20;3;47;1;0;NANI;18h16;Cergy le Haut;uic87382655;normal;9;0;420;313;360;0 - 5 - 5 - 5 - 6 - 7 - 7 - 6 - 6;0: 1 - 5: 3 - 6: 3 - 7: 2
26643;2019;11;20;3;47;1;0;NANI;18h29;Cergy le Haut;uic87382655;normal;9;0;240;133;180;0 - 0 - 0 - 2 - 3 - 4 - 3 - 4 - 4;0: 3 - 2: 1 - 3: 2 - 4: 3
26644;2019;11;20;3;47;1;0;NANI;18h41;Cergy le Haut;uic87382655;normal;9;0;60;26;0;0 - 0 - 0 - 0 - 0 - 1 - 1 - 1 - 1;0: 5 - 1: 4
26645;2019;11;20;3;47;1;0;NANI;18h54;Cergy le Haut;uic87382655;normal;9;0;120;99;120;2 - 2 - 2 - 2 - 2 - 2 - 1 - 1 - 1;1: 3 - 2: 6
26646;2019;11;20;3;47;1;0;NANI;19h06;Cergy le Haut;uic87382655;normal;9;0;240;133;180;0 - 0 - 3 - 3 - 3 - 4 - 3 - 2 - 2;0: 2 - 2: 2 - 3: 4 - 4: 1
26647;2019;11;20;3;47;1;0;NANI;19h20;Cergy le Haut;uic87382655;normal;9;0;120;26;0;2 - 1 - 1 - 0 - 0 - 0 - 0 - 0 - 0;0: 6 - 1: 2 - 2: 1
26648;2019;11;20;3;47;1;0;NANI;19h39;Cergy le Haut;uic87382655;normal;9;0;180;93;60;1 - 1 - 1 - 1 - 1 - 2 - 2 - 2 - 3;1: 5 - 2: 3 - 3: 1
26649;2019;11;20;3;47;1;0;NANI;20h05;Cergy le Haut;uic87382655;normal;9;0;180;166;180;2 - 2 - 3 - 3 - 3 - 3 - 3 - 3 - 3;2: 2 - 3: 7
26650;2019;11;20;3;47;1;0;NANI;20h35;Cergy le Haut;uic87382655;normal;9;0;120;93;120;1 - 1 - 2 - 2 - 1 - 2 - 1 - 2 - 2;1: 4 - 2: 5
26651;2019;11;20;3;47;1;0;NANI;21h05;Cergy le Haut;uic87382655;normal;9;0;60;20;0;0 - 0 - 1 - 1 - 0 - 1 - 0 - 0 - 0;0: 6 - 1: 3
26652;2019;11;20;3;47;1;0;NANI;21h33;Cergy le Haut;uic87382655;normal;9;0;120;60;60;0 - 0 - 1 - 0 - 0 - 2 - 2 - 2 - 2;0: 4 - 1: 1 - 2: 4
26653;2019;11;20;3;47;1;0;NATO;05h12;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
26654;2019;11;20;3;47;1;0;NATO;05h42;Cergy le Haut;uic87382655;normal;9;0;120;66;60;1 - 1 - 2 - 1 - 1 - 1 - 1 - 1 - 1;1: 8 - 2: 1
26655;2019;11;20;3;47;1;0;NATO;05h57;Cergy le Haut;uic87382655;normal;9;0;360;246;300;0 - 1 - 6 - 5 - 5 - 5 - 5 - 5 - 5;0: 1 - 1: 1 - 5: 6 - 6: 1
26656;2019;11;20;3;47;1;0;NATO;06h12;Cergy le Haut;uic87382655;normal;9;0;120;33;0;0 - 0 - 0 - 0 - 0 - 1 - 1 - 1 - 2;0: 5 - 1: 3 - 2: 1
26657;2019;11;20;3;47;1;0;NATO;06h27;Cergy le Haut;uic87382655;normal;9;0;120;33;0;0 - 0 - 0 - 0 - 0 - 2 - 1 - 1 - 1;0: 5 - 1: 3 - 2: 1
26658;2019;11;20;3;47;1;0;NATO;06h42;Cergy le Haut;uic87382655;annule_partiellement;9;6;0;0;0;/ - / - / - / - / - / - 0 - 0 - 0;00:03
26659;2019;11;20;3;47;1;0;NATO;06h51;Cergy le Haut;uic87382655;normal;9;0;60;6;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 0 - 0;0: 8 - 1: 1
26660;2019;11;20;3;47;1;0;NATO;07h03;Cergy le Haut;uic87382655;normal;9;0;60;6;0;0 - 0 - 1 - 0 - 0 - 0 - 0 - 0 - 0;0: 8 - 1: 1
26661;2019;11;20;3;47;1;0;NATO;07h14;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
26662;2019;11;20;3;47;1;0;NATO;07h26;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
26663;2019;11;20;3;47;1;0;NATO;07h38;Cergy le Haut;uic87382655;normal;9;0;60;6;0;0 - 0 - 1 - 0 - 0 - 0 - 0 - 0 - 0;0: 8 - 1: 1
26664;2019;11;20;3;47;1;0;NATO;07h49;Cergy le Haut;uic87382655;normal;9;0;120;66;60;0 - 1 - 2 - 2 - 1 - 1 - 1 - 1 - 1;0: 1 - 1: 6 - 2: 2
26665;2019;11;20;3;47;1;0;NATO;08h01;Cergy le Haut;uic87382655;normal;9;0;240;66;0;0 - 0 - 0 - 0 - 0 - 1 - 1 - 4 - 4;0: 5 - 1: 2 - 4: 2
